"Sample"	"log_rte"	"l_utr3"
"G418_2000"	-2.88948754934708	1200
"G418_2000"	-0.76516248599686	2151
"G418_2000"	-2.80513709884381	649
"G418_2000"	-2.67462853932578	400
"G418_2000"	-0.714004445722897	32
"G418_2000"	-1.28888783550788	1108
"G418_2000"	-1.04508788952854	834
"G418_2000"	-2.72668036185327	1508
"G418_2000"	-1.18462337962414	1468
"G418_2000"	-1.04493740533276	2070
"G418_2000"	-0.19900057298222	1803
"G418_2000"	-0.301394881693224	1297
"G418_2000"	-1.81310845150017	238
"G418_2000"	-1.64045761863979	86
"G418_2000"	-1.41503749835981	189
"G418_2000"	-0.934742409082356	571
"G418_2000"	-0.29995810208503	876
"G418_2000"	-1.14972828787562	437
"G418_2000"	-1.71671800818002	1075
"G418_2000"	-2.3612801408063	4644
"G418_2000"	-3.89019347584319	151
"G418_2000"	-2.62904357065573	840
"G418_2000"	-1.24214514825327	1514
"G418_2000"	-2.04908693333294	575
"G418_2000"	-2.5676845105649	181
"G418_2000"	-0.965793010361441	1341
"G418_2000"	-3.95538911504967	264
"G418_2000"	0.0673552678017525	3761
"G418_2000"	-2.92345198829024	1288
"G418_2000"	-1.35548065733648	136
"G418_2000"	-0.711086963298726	2154
"G418_2000"	-1.13282168578361	222
"G418_2000"	-1.73647143704361	131
"G418_2000"	-1.55998399012459	3127
"G418_2000"	-0.348636275857917	88
"G418_2000"	-1.32644358024477	4104
"G418_2000"	-1.71457373858459	390
"G418_2000"	-1.80054439745534	1442
"G418_2000"	-1.30072078331254	246
"G418_2000"	-2.96370404290992	808
"G418_2000"	-1.26882401130615	1151
"G418_2000"	-3.06167211038926	944
"G418_2000"	-0.667572260589799	366
"G418_2000"	-1.94469262832091	1381
"G418_2000"	-1.89439813072492	1946
"G418_2000"	-2.80735492313794	502
"G418_2000"	-1.21616780703832	4931
"G418_2000"	-0.35166118021777	66
"G418_2000"	-2.08406426478848	3181
"G418_2000"	-1.90921564855476	4194
"G418_2000"	0.0342157127969663	2375
"G418_2000"	-2.949373936488	251
"G418_2000"	-0.393050685839471	227
"G418_2000"	-1.27179265159271	1705
"G418_2000"	-3.09297382619764	1341
"G418_2000"	-0.607682578103514	3420
"G418_2000"	-1.42818068465286	1006
"G418_2000"	-1.20810819648496	1443
"G418_2000"	-3.48465861647083	577
"G418_2000"	-3.05889369099619	436
"G418_2000"	-2.05444778402238	881
"G418_2000"	-1.4150375039176	1152
"G418_2000"	-3.23336353915746	1527
"G418_2000"	-1.87842880380688	2040
"G418_2000"	-0.0809199953835681	460
"G418_2000"	-0.10016416386213	2375
"G418_2000"	0.0864147518174618	231
"G418_2000"	-1.13664182844587	308
"G418_2000"	-1.63795558848691	217
"G418_2000"	-1.06228427899993	4170
"G418_2000"	-1.05889368990055	1290
"G418_2000"	-2.73481264302107	331
"G418_2000"	-0.927530361667557	2771
"G418_2000"	-0.343910243567876	5419
"G418_2000"	-0.393905691686982	828
"G418_2000"	-0.720494081667612	189
"G418_2000"	-2.00489405135487	758
"G418_2000"	-1.97198562383041	1385
"G418_2000"	-1.28977926295691	2845
"G418_2000"	-2.78218286758263	1494
"G418_2000"	0.0111562201397639	1496
"G418_2000"	-1.72288304923423	5667
"G418_2000"	-4.8231719742731	481
"G418_2000"	-3.24751252853037	786
"G418_2000"	-0.719162771949815	3681
"G418_2000"	-2.82728801312438	1591
"G418_2000"	-1.53645806085262	82
"G418_2000"	-0.736965598087422	432
"G418_2000"	-0.688231773190278	3715
"G418_2000"	-0.850477898241649	1809
"G418_2000"	-1.09146444251061	566
"G418_2000"	-1.98595222737906	268
"G418_2000"	0.330645311988463	2939
"G418_2000"	-2.1007738281866	2231
"G418_2000"	-3.01973621806127	383
"G418_2000"	-2.08842240062286	1326
"G418_2000"	-1.12448203068115	351
"G418_2000"	-1.99102984887997	1393
"G418_2000"	-2.02077051483256	985
"G418_2000"	0.274033404783042	310
"G418_2000"	-1.67611039003974	1180
"G418_2000"	-1.83547330442466	373
"G418_2000"	-0.415037502219755	7642
"G418_2000"	1.26667298289714	57
"G418_2000"	-0.604118165177361	1084
"G418_2000"	-1.08494186825837	6704
"G418_2000"	-0.758991900496207	772
"G418_2000"	-0.973665852186539	1517
"G418_2000"	-0.50501886673205	1892
"G418_2000"	-0.333686065763535	556
"G418_2000"	-1.75049573304631	96
"G418_2000"	-3.30310422923637	61
"G418_2000"	-3.23132554610646	326
"G418_2000"	-3.35579155286169	1317
"G418_2000"	1.07324898203063	51
"G418_2000"	-0.752562445346609	1669
"G418_2000"	-2.8727648117039	1160
"G418_2000"	-0.493613558842186	1323
"G418_2000"	0.57490883605723	533
"G418_2000"	-3.00529430184126	1642
"G418_2000"	-0.593291487701744	824
"G418_2000"	1.41903942983634	574
"G418_2000"	-1.57965358933609	1931
"G418_2000"	-0.682684464975999	517
"G418_2000"	-1.55443142955507	1810
"G418_2000"	-1.35407863074081	43
"G418_2000"	-0.847996907693369	972
"G418_2000"	-1.47325211322414	110
"G418_2000"	-1.88535743485491	2071
"G418_2000"	-1.66963931950449	268
"G418_2000"	-1.41978149815403	2686
"G418_2000"	-1.21060456613747	7629
"G418_2000"	-2.35779354744437	732
"G418_2000"	-0.239892326021351	9453
"G418_2000"	-2.58906690236243	2471
"G418_2000"	-0.899850284510959	441
"G418_2000"	-1.31486794778206	798
"G418_2000"	-0.447743497381048	87
"G418_2000"	-0.874054024885455	30
"G418_2000"	-0.597188792500642	2861
"G418_2000"	-1.38278330084706	2042
"G418_2000"	-1.73116271974034	378
"G418_2000"	0.124799114647529	3815
"G418_2000"	-4.29211245199709	275
"G418_2000"	-1.42747386920069	972
"G418_2000"	-3.40414627737077	772
"G418_2000"	-1.04680867264584	670
"G418_2000"	-3.15650448920909	802
"G418_2000"	-2.93434057389354	780
"G418_2000"	-3.78099443363648	1344
"G418_2000"	-1.00000000670081	51
"G418_2000"	-2.74161623970627	316
"G418_2000"	0.119909463735188	5568
"G418_2000"	-1.90478293264653	144
"G418_2000"	-0.931935726205638	3423
"G418_2000"	-1.01479700300842	112
"G418_2000"	-0.687841617346441	1892
"G418_2000"	-0.115622657718552	1966
"G418_2000"	-2.22244254859763	322
"G418_2000"	-1.30576848380523	804
"G418_2000"	-1.11506026903708	1298
"G418_2000"	-2.29740106718149	3487
"G418_2000"	-0.680562393632885	471
"G418_2000"	-0.648504693352791	8981
"G418_2000"	-1.32308431380913	1708
"G418_2000"	-1.57437249833711	235
"G418_2000"	-2.33228860649309	552
"G418_2000"	-1.97137932206024	4612
"G418_2000"	-2.86178385828503	4334
"G418_2000"	-0.890679933974505	475
"G418_2000"	-1.36005471968214	2289
"G418_2000"	0.344648165085489	3298
"G418_2000"	-2.29447287523385	477
"G418_2000"	-1.12945125659082	297
"G418_2000"	-0.925434698190104	1553
"G418_2000"	0.506535853764339	3685
"G418_2000"	-0.0766124323196096	3104
"G418_2000"	-0.81585776686369	227
"G418_2000"	-3.14924195509141	785
"G418_2000"	-1.56967263356406	532
"G418_2000"	-0.755476408798246	618
"G418_2000"	-0.643419457267764	179
"G418_2000"	-1.15695588779108	125
"G418_2000"	-0.684182984538054	138
"G418_2000"	1.13139040002332	209
"G418_2000"	-1.55490526686498	2796
"G418_2000"	-0.455194620457189	1657
"G418_2000"	-1.14272528088161	331
"G418_2000"	-1.68965988009367	853
"G418_2000"	-1.57692518816189	320
"G418_2000"	-1.66727285420589	586
"G418_2000"	-0.0512805049436935	803
"G418_2000"	-3.13366146098464	199
"G418_2000"	-0.971283411579555	5642
"G418_2000"	-1.62678268011293	1206
"G418_2000"	-1.23229088875506	1303
"G418_2000"	-1.93563298840334	58
"G418_2000"	-2.77510072121171	2997
"G418_2000"	-2.90995942331651	3468
"G418_2000"	-0.376054299970484	294
"G418_2000"	-2.37947912099833	2679
"G418_2000"	-1.30985526258679	820
"G418_2000"	-1.09344834531344	2578
"G418_2000"	-0.679750139547504	1062
"G418_2000"	-3.68812145514696	2045
"G418_2000"	1.98922552730298	2419
"G418_2000"	-0.201982942521733	1526
"G418_2000"	-2.80982317764836	2000
"G418_2000"	-0.501906760993599	5997
"G418_2000"	0.373340667750569	2806
"G418_2000"	-4.34046406825022	85
"G418_2000"	-1.2821432287815	2526
"G418_2000"	-0.940213277775924	363
"G418_2000"	-0.292041220618708	2783
"G418_2000"	-2.0939533324886	4406
"G418_2000"	-0.709484858287039	75
"G418_2000"	-1.40204939816426	74
"G418_2000"	-2.04359903120609	1656
"G418_2000"	-2.35009962538196	732
"G418_2000"	-3.07532403657592	2843
"G418_2000"	-0.511475060262848	1386
"G418_2000"	-0.132755208851772	3112
"G418_2000"	-2.21714053168034	194
"G418_2000"	-1.63968568744147	1095
"G418_2000"	-0.904704643735208	528
"G418_2000"	-2.27802527479493	3807
"G418_2000"	1.83160246830428	3067
"G418_2000"	-0.53961892753384	1311
"G418_2000"	-2.07608239283083	473
"G418_2000"	-1.11273335658072	880
"G418_2000"	-1.44591681216282	727
"G418_2000"	-2.93639686762552	371
"G418_2000"	-1.98758865836837	101
"G418_2000"	0.228139612896481	3721
"G418_2000"	-0.90446385821398	1155
"G418_2000"	-2.4358476877773	115
"G418_2000"	-1.67567606541728	376
"G418_2000"	-1.71346640228365	1659
"G418_2000"	-1.36228535723455	356
"G418_2000"	-1.43191812294825	1508
"G418_2000"	-2.09557766659929	2901
"G418_2000"	-1.11846645843101	1385
"G418_2000"	-1.91218905588189	273
"G418_2000"	-0.714467624516058	1514
"G418_2000"	-2.44857218958867	1309
"G418_2000"	0.131951130594142	2060
"G418_2000"	-0.378083904590388	1388
"G418_2000"	-2.41434373078928	6807
"G418_2000"	-2.49838209718869	2563
"G418_2000"	-1.79687198077172	2692
"G418_2000"	-3.00423699288648	430
"G418_2000"	-1.69514541847158	2275
"G418_2000"	0.15279556465715	3355
"G418_2000"	-1.47576948509778	3008
"G418_2000"	-1.37376702701197	136
"G418_2000"	-0.888904850135157	675
"G418_2000"	-2.90875494999304	320
"G418_2000"	-1.78386657585732	296
"G418_2000"	0.116523391150765	2970
"G418_2000"	-3.45390265487982	1028
"G418_2000"	-0.928167255238935	124
"G418_2000"	-1.69405536018374	49
"G418_2000"	-2.03736052646201	1790
"G418_2000"	0.674103002909687	389
"G418_2000"	-1.6531503833825	618
"G418_2000"	-1.68314289466006	2791
"G418_2000"	-1.38308073250718	1418
"G418_2000"	-1.29817296806251	1360
"G418_2000"	-0.562435018051581	1233
"G418_2000"	-1.59424031939921	211
"G418_2000"	-2.57806248695074	1070
"G418_2000"	0.577567837951924	612
"G418_2000"	-1.51233470293534	718
"G418_2000"	-1.45378821089015	611
"G418_2000"	0.919797346326372	3664
"G418_2000"	-1.30314462480699	1670
"G418_2000"	-1.81189541597136	594
"G418_2000"	-0.9539876065565	903
"G418_2000"	0.630417823672426	2360
"G418_2000"	-1.97850306692271	1001
"G418_2000"	-5.33207895373113	744
"G418_2000"	0.925999418556223	1856
"G418_2000"	-2.23110289173366	241
"G418_2000"	-1.91753784546968	2263
"G418_2000"	-1.65121443630627	60
"G418_2000"	-1.2378758769368	745
"G418_2000"	-0.940099295694149	141
"G418_2000"	-2.45689746729351	141
"G418_2000"	-0.982512570688898	1965
"G418_2000"	-1.76171225866256	2115
"G418_2000"	-2.13156075428675	991
"G418_2000"	-2.76777491506453	780
"G418_2000"	-1.16473394142842	8703
"G418_2000"	-0.874333619047427	388
"G418_2000"	-0.856508410331683	4482
"G418_2000"	-3.18586654841384	1747
"G418_2000"	-0.467392907369674	228
"G418_2000"	-3.46394709975979	2384
"G418_2000"	-1.60719771919588	654
"G418_2000"	-0.494300779551397	1328
"G418_2000"	-7.19682483389784	3087
"G418_2000"	-2.07782156304651	1804
"G418_2000"	-2.01579542343958	106
"G418_2000"	0.0703893278913843	4498
"G418_2000"	-1.00430013743363	2742
"G418_2000"	-2.62075889617106	702
"G418_2000"	-1.77521306536979	41
"G418_2000"	-1.49075183793533	2486
"G418_2000"	-1.03731316128382	3365
"G418_2000"	-2.13862887095278	5669
"G418_2000"	-0.251926016467911	218
"G418_2000"	0.186294962311628	852
"G418_2000"	-3.74157150457689	1925
"G418_2000"	-2.33104514856601	1130
"G418_2000"	-3.68601265016593	199
"G418_2000"	-1.85641574104866	1360
"G418_2000"	-1.32854597476632	7656
"G418_2000"	0.305061962136221	884
"G418_2000"	-1.43375929655181	302
"G418_2000"	-0.695760767369913	3905
"G418_2000"	-1.53087498515886	104
"G418_2000"	-2.08361612936045	45
"G418_2000"	-1.5450142829774	433
"G418_2000"	-0.913843356250288	6755
"G418_2000"	-1.60609253158401	994
"G418_2000"	-1.87233630496004	1830
"G418_2000"	-0.775939724653735	2871
"G418_2000"	-1.0567425117861	2046
"G418_2000"	-0.994838296268179	2592
"G418_2000"	-0.801273769332923	959
"G418_2000"	-2.5876093031895	400
"G418_2000"	-2.10352377637334	1360
"G418_2000"	-0.00443224696478699	1301
"G418_2000"	-0.463333059470601	5192
"G418_2000"	-1.31923669290436	249
"G418_2000"	-2.26324831272734	1006
"G418_2000"	-0.403776538153824	5196
"G418_2000"	-3.4143743497366	140
"G418_2000"	-1.45663282973662	924
"G418_2000"	-2.53343220125744	1653
"G418_2000"	-2.28950661854368	59
"G418_2000"	-1.81378119502846	1870
"G418_2000"	-0.616725538397986	1586
"G418_2000"	-4.8546198548101	15931
"G418_2000"	-2.83788160271305	1438
"G418_2000"	0.24822016684233	837
"G418_2000"	-0.487445994806894	4564
"G418_2000"	-2.50360140265498	472
"G418_2000"	-1.54160613273357	2506
"G418_2000"	-2.69025599765641	109
"G418_2000"	-1.81942775435818	1086
"G418_2000"	-0.780843531513812	2820
"G418_2000"	-0.76134975604624	60
"G418_2000"	-3.36165805886339	507
"G418_2000"	0.638600464323228	1378
"G418_2000"	-0.815365902314985	2034
"G418_2000"	-1.45147255276596	1349
"G418_2000"	-2.33886582262017	848
"G418_2000"	-0.580510138887448	1395
"G418_2000"	-1.55730239938996	546
"G418_2000"	-2.91717357320154	993
"G418_2000"	-2.85779989522348	348
"G418_2000"	0.0273073446470267	2492
"G418_2000"	0.370215301669609	1883
"G418_2000"	-3.61937457807417	104
"G418_2000"	-1.20613024419034	642
"G418_2000"	-0.712911404475575	601
"G418_2000"	-1.56585367777345	363
"G418_2000"	-0.143805914688908	299
"G418_2000"	-0.830680028988401	705
"G418_2000"	-1.57251358905749	4385
"G418_2000"	-2.30018740604572	105
"G418_2000"	-1.56683336879135	1474
"G418_2000"	-1.75700334813291	1960
"G418_2000"	-1.96639160735719	430
"G418_2000"	-4.27612441381237	267
"G418_2000"	-1.89443138061042	2250
"G418_2000"	-2.86851330262457	206
"G418_2000"	-0.231541859422814	3409
"G418_2000"	-0.87986742391791	2056
"G418_2000"	-0.0980320891428796	225
"G418_2000"	-2.05933414881917	758
"G418_2000"	-1.2716853419022	945
"G418_2000"	-2.14844527685514	85
"G418_2000"	-1.89221159844343	14616
"G418_2000"	-1.40216441727083	1495
"G418_2000"	-1.47414451347072	478
"G418_2000"	-1.60064934272415	589
"G418_2000"	-0.10287858499804	1321
"G418_2000"	-1.49567026906041	168
"G418_2000"	-1.7258034917335	228
"G418_2000"	-1.01323582918713	1668
"G418_2000"	-2.8341218368195	396
"G418_2000"	-1.01175797486741	94
"G418_2000"	-1.59715779876089	3917
"G418_2000"	-2.89871667004465	2005
"G418_2000"	-0.75559462901908	295
"G418_2000"	-0.48711517918043	106
"G418_2000"	-2.379848072287	124
"G418_2000"	-2.8435850513754	7757
"G418_2000"	0.556580694309765	59
"G418_2000"	-3.19264507920279	238
"G418_2000"	-1.650686682944	1503
"G418_2000"	-2.82751547161424	1085
"G418_2000"	-1.56485454166815	2920
"G418_2000"	-1.14940233805303	140
"G418_2000"	0.236850474030138	1891
"G418_2000"	0.137965260044759	2617
"G418_2000"	-2.07129983517645	620
"G418_2000"	-1.19142607336792	7588
"G418_2000"	-1.46134365933503	555
"G418_2000"	-1.07904119956861	623
"G418_2000"	0.037474705418657	2342
"G418_2000"	-1.59474352909652	200
"G418_2000"	-2.41375214620245	801
"G418_2000"	-1.59028521449364	3381
"G418_2000"	-0.523246717838875	1613
"G418_2000"	-0.812914447399505	711
"G418_2000"	-4.16695343600249	1691
"G418_2000"	-0.645443604247247	171
"G418_2000"	-1.18503189513959	8770
"G418_2000"	-2.14557683586546	178
"G418_2000"	-2.61423971575311	922
"G418_2000"	0.33794523690417	2475
"G418_2000"	-1.17306470897288	458
"G418_2000"	-0.189688258877887	2396
"G418_2000"	-2.6409888755742	668
"G418_2000"	-1.56370134691023	1254
"G418_2000"	-1.91628930284272	1040
"G418_2000"	-1.98410237822769	580
"G418_2000"	-0.64769825606912	3764
"G418_2000"	-2.02445304637136	2552
"G418_2000"	-0.350607071312112	7527
"G418_2000"	0.842592102114145	2632
"G418_2000"	-1.23170807163989	1830
"G418_2000"	-2.20620279220448	1088
"G418_2000"	-1.67807190842116	3316
"G418_2000"	-2.37851162660717	729
"G418_2000"	-1.76948090476554	443
"G418_2000"	-3.36145646136314	1968
"G418_2000"	-0.946922950216905	398
"G418_2000"	-2.15987133677839	2362
"G418_2000"	-0.963229122419968	1455
"G418_2000"	-0.00254368865347901	227
"G418_2000"	-3.14929704005558	449
"G418_2000"	-0.41503749994055	772
"G418_2000"	-1.63648171599968	4354
"G418_2000"	-0.659433321752176	1899
"G418_2000"	-0.608135613821254	1322
"G418_2000"	-1.82629131758849	522
"G418_2000"	-0.00394718538447278	3090
"G418_2000"	-1.01582496908664	1716
"G418_2000"	-2.20112380563105	837
"G418_2000"	-1.84388079808272	3058
"G418_2000"	-3.10148394657872	711
"G418_2000"	-1.2450302266011	3890
"G418_2000"	-2.03540533709368	4059
"G418_2000"	-1.72723405668586	3903
"G418_2000"	-2.37782001734172	318
"G418_2000"	-2.25572167822695	402
"G418_2000"	-0.536552436662919	3291
"G418_2000"	-0.997931621208131	2512
"G418_2000"	0.129283016944953	284
"G418_2000"	-0.780034316058094	1693
"G418_2000"	-2.69857336359536	747
"G418_2000"	-1.85669752330761	643
"G418_2000"	-1.72667421866797	4471
"G418_2000"	-1.37179664981876	1907
"G418_2000"	-1.40759593940789	134
"G418_2000"	-4.80905522850585	1694
"G418_2000"	-1.97400479146706	219
"G418_2000"	0.228818690495869	5470
"G418_2000"	-2.39577298141498	5603
"G418_2000"	-2.73696560270434	2800
"G418_2000"	-0.904952794782279	149
"G418_2000"	-3.47097436727109	1742
"G418_2000"	-0.34855097228841	360
"G418_2000"	-1.65629496592444	671
"G418_2000"	-2.12546774096045	325
"G418_2000"	-1.23880180849543	498
"G418_2000"	-2.71212152635587	506
"G418_2000"	-1.41911070581781	308
"G418_2000"	-2.17073682798095	3214
"G418_2000"	-0.345157148299019	1730
"G418_2000"	-1.78843246900488	226
"G418_2000"	-0.539158811108033	875
"G418_2000"	-0.263034405833794	3132
"G418_2000"	-1.73630517244326	3279
"G418_2000"	-1.648513267965	3015
"G418_2000"	-0.468870197792261	552
"G418_2000"	-1.33063147466504	914
"G418_2000"	-2.11614964578955	214
"G418_2000"	-1.057981024123	327
"G418_2000"	-1.55527083474405	123
"G418_2000"	-2.60925139007306	196
"G418_2000"	-2.80553218738772	878
"G418_2000"	-1.14844176516834	514
"G418_2000"	-2.66837851009838	2436
"G418_2000"	-1.39421695569425	2842
"G418_2000"	-4.38114655904128	134
"G418_2000"	-0.823122237915923	2629
"G418_2000"	-1.29428534359941	448
"G418_2000"	-2.36559402810978	322
"G418_2000"	-1.17211921635697	1392
"G418_2000"	-2.45163626155596	118
"G418_2000"	-3.08452120246981	1467
"G418_2000"	-0.9043731173404	56
"G418_2000"	-0.83611391615348	731
"G418_2000"	-1.33352272667032	507
"G418_2000"	0.166358385986425	413
"G418_2000"	-2.73056782470052	565
"G418_2000"	-2.69538649412964	472
"G418_2000"	-0.238113030652168	1441
"G418_2000"	-1.36994961143083	115
"G418_2000"	-2.2158119474979	4239
"G418_2000"	-0.603874755142667	57
"G418_2000"	-1.15395136523457	9466
"G418_2000"	-3.08503610626201	364
"G418_2000"	-3.29749940955266	196
"G418_2000"	-1.34129342187175	2345
"G418_2000"	-1.47717216462191	2172
"G418_2000"	-0.818468386777474	651
"G418_2000"	-0.556011127501932	2603
"G418_2000"	-1.57624123001848	5846
"G418_2000"	-0.373560863302685	690
"G418_2000"	-4.79490440438134	267
"G418_2000"	-2.23833397201158	395
"G418_2000"	-0.779899390563664	1019
"G418_2000"	-0.303890535357641	218
"G418_2000"	-1.63542756770415	407
"G418_2000"	-2.02863851420265	1627
"G418_2000"	-2.1149893281329	193
"G418_2000"	-2.22569151789234	690
"G418_2000"	0.279051802411299	763
"G418_2000"	-1.14994062789694	1023
"G418_2000"	-1.3774051221046	8664
"G418_2000"	0.660428064475997	3717
"G418_2000"	-2.83451233723112	2209
"G418_2000"	-2.20891913697939	747
"G418_2000"	-0.752072487485124	3353
"G418_2000"	-0.649472948206027	1915
"G418_2000"	-1.87737150991955	828
"G418_2000"	-2.10497820385137	861
"G418_2000"	-2.28540222227371	54
"G418_2000"	-1.7461988795165	81
"G418_2000"	-0.997678688089879	2675
"G418_2000"	-3.15386406770554	573
"G418_2000"	-1.54812573345348	1623
"G418_2000"	-0.643856193221747	10331
"G418_2000"	-2.16455022899233	545
"G418_2000"	-1.30324073516762	1970
"G418_2000"	-0.514390312131548	435
"G418_2000"	-2.5928307440545	599
"G418_2000"	-2.56307353561299	2639
"G418_2000"	-1.38712600609082	456
"G418_2000"	-1.00294220694847	332
"G418_2000"	-0.879738992639934	1487
"G418_2000"	-0.75910210981148	646
"G418_2000"	-0.235628248493143	752
"G418_2000"	0.499232626695264	1924
"G418_2000"	-0.230429741977354	1294
"G418_2000"	-1.09668063495129	786
"G418_2000"	-1.16446705969416	768
"G418_2000"	-1.78874813874738	605
"G418_2000"	-1.91708636569674	3278
"G418_2000"	-3.60022925954145	451
"G418_2000"	-0.0526146293716881	533
"G418_2000"	0.378163934067203	7040
"G418_2000"	-2.5109619240536	114
"G418_2000"	-1.09130941411228	467
"G418_2000"	-0.72018480806043	1939
"G418_2000"	-0.876776605470606	2664
"G418_2000"	-2.14755718841386	828
"G418_2000"	-2.40062072650997	4035
"G418_2000"	-1.47922791913046	2944
"G418_2000"	-1.61544310803668	2475
"G418_2000"	-2.46868711175064	126
"G418_2000"	-0.505925141879862	53
"G418_2000"	-2.27700735200053	3819
"G418_2000"	-1.55090211803186	1086
"G418_2000"	-3.35148370932273	3304
"G418_2000"	-0.268061222908628	1222
